,story,question,start,end
1174,9c52b9faa6fb2b02cde493dbecc5edf0c32d3859,where are dunham's personal effects,-1,37
1175,2daa8f5b7f818db2aad2a3b3fecd72984699841c,Was a plea deal struck?,3905,3954
1176,5f7424604ec11358dc6fdfa47732f90422949041,What did the former president say about the U.S.?,-1,53
1177,cd50184d54c3685dd75a8bf13e768f68a3c9f89e,Who said that Delgado's detainment will facilitate all type of investigations?,697,728
1178,75fa2d5e5137dc8e62ad0f1f472165b7b728e629,What did the leaked memo set out,-1,59
1179,1eb0780aad658db467a1aea067d4b373bf05abe6,What are striking workers opposing ?,3232,3256
1180,fd0731e9fd7ad71ee59b95d6b2e9020e2e231a42,Who revealed the existence of a second nuclear enrichment facility?,2600,2620
1181,fefd987f033621e9eb7d45d05a70d23ed0e3d5fd,Where was the earthquake?,0,0
1182,461aa6c463d8ed8a3485519f8347d3e8fd30d5f7,What is the average age of the onset of the phobia?,-1,9
1183,efeda2d45419ab21b0643a338b4a442b752a4426,What were divers doing?,687,714
1184,6a23daaeae81f208667e47dbd8eec0e56802cb42,"What type of personnel are the additional 10,000?",621,640
1185,f3fe02696e16a3478c97c5c34a52f8e5d3d1d9ea,What is the name of the rescued man?,-1,26
1186,a3be7504e56588505bf42864b40e5c6d2b242698,What person was the tribute for?,108,124
1187,1d6b9f5560dc74067893ed76caf47e63a46223da,when were the bunkers bombed?,1046,1051
1188,37bd4ac49bd82023f7ba7ffd9a544d51753b52e7,The price of what is being froen?,451,465
1189,ec962a53b664db6b5a7fed3a59e3a248fc04e28c,Where will the 2016 Olympics?,-1,27
1190,187b5e97bb638a103b7a85629560876da49a77f4,Where is the aid going?,754,760
1191,bc515892401dd7beb4a95a81095891b24f843cce,What was the execution method used?,887,905
1192,6a74bbba9844b6998dcad66610759139dcec5b1c,"Who is the last surviving ""Golden Girls"" star?",-1,18
1193,a6dedfb31fc142b14d161770763924fc8dc4a780,what is the result,1124,1132
1194,2c8cc0d9afe07f8001c194751157cdf341c08636,What country is Lensky from?,407,426
1195,421cdcf2fa76015c98cf831270fb651e123eaf4c,how much will they increase production?,98,176
1196,00eaf1c06f1e3ecd48160b43f3b3cd196a319c8a,What do experts say about biochar?,-1,39
1197,fc49bfc4c04392b6faa5647c53a9628cdc39a034,Whst did the guitarist do after he was axed?,621,626
1198,c11dfe02f4b8e810fff143590bc2062244f7a3bd,Who reformed for a 30th anniversary tour?,58,67
1199,b98cf71c2e8de12acd04b94f089b69838b5f498d,What do online games give leaders?,-1,42
1200,8d8d3b28bce9d8d431ddde3506ba5da58e130659,What war is Defiance about?,57,70
1201,a91d9dc6a9ad7fa6aca2c9ca4d9c7aefd1503585,Where were the pirates from?,0,0
1202,3a3d96cea214fda0293a5863977e6640c6d9b501,What is the name of the trespasser?,0,0
1203,1afa4088ffe321922cac777c45f3840f4993e779,Is busking legal?,2764,2809
1204,c2ded8261aacb03abfe38470644dcbcace39c238,What is a whistletop tour,-1,144
1205,275e7748207a842e822621d02c41405a5e15c2e4,what does Strohecker say about tattoo ?,2690,2702
1206,aa15bdeac06a41f6e810e370c02ef6bff839efc0,Which web site crashed?,3375,3388
1207,d2266b125f2c689f47a47d8ecad546e00b6ba48b,Did Cadbury accept?,-1,33
1208,2659d3ee646ea9f169fe1b0c48c2996b88b56887,What does Bluestonehenge do?,-1,47
1209,cf3702dc3355b5d160ad23c64898f8870c58b06f,What did Jackson say was therapeutic?,0,0
1210,e5b248ede2f007f1a42f14210cc7f76e55e75241,What position did Mark Hughes hold?,1579,1587
1211,4ebd9195bc8c12272b6281a5a610a7b5fb49b8cd,What group did the conservatist work for?,0,0
1212,c6e4a1eec07573d2d02c392ba63d0c21151873cc,What are executives accused of?,-1,50
1213,9e813f1f7417a851c66be993479447763990eafb,Which consumer group is being discussed?,18,54
1214,e79286b43973ac7bd7ca4aed5dbfc0a04ffb05f9,Where is the resort located?,626,645
1215,b7a526e4ff9ef11612363f45f7612f43e31c9702,How many people in the displacements camps are children?,5210,5271
1216,7ccdfd51bd3f1899763b1a70e2604c6f0eaa1d13,Where is there a  solar-powered village?,0,0
1217,015007887b47cb2267f7082c2ef90b58fe96589f,Who helps with trivia?,3074,3090
1218,9879e8710cd38b4cef82e46d1721c07047620c2e,When did the power of the monarchy begin dwindling?,-1,20
1219,3944fcb19ccd83d614dc29f79d867c7346f07dce,Who did Obama criticize?,6454,6464
1220,de5a66289ebfded0471d7b273fa2e75c3038f068,What was the subject of the waxwork?,1529,1622
1221,6d92cde6834513d42f90fe446848a6a34b34cafe,How long will they remain in quarantine?,0,0
1222,9cf8043205c190dfaa3b202095b3fa28d4213aa2,What does the camp hold?,2272,2290
1223,4476284c92f02613d3f9fc2ec5777681431028f9,What did he say on television hours later?,-1,206
1224,d440765bea41d38263eebb110ab93886b22ac984,Who met with Afghan president?,51,64
1225,6dcaa6844247dc6edf1a3d6a21d8f61e85a14288,Who did Fonda say did good work in the world?,4365,4377
1226,9afcefd2944149fff4d5b74f5b26a39288b7cd59,What is the age of Farouk Abdulmutallab?,558,579
1227,07fee7a53172060675d0de9ea09c54ed81bb781b,who will send troops,7144,7156
1228,8693bfc0ba4008ed54f1409a99b2fce60ea9e67b,What did Obama's speech emphasize?,-1,8
1229,b69d59e81f3be9353c4d8cd94193943597b95ebe,What Mike Massimino said on twitter?,0,0
1230,26c1ce10f0246d62f5f615d9b1650783c0efe6e0,when is the aniversary?,0,0
1231,b1a246a8267260f34d98a70341a616c9699901ed,What do U.N. officials hope to do?,4119,4132
1232,0473b210dfad3ac8d0b7a2074b107e2cf2dfe78b,what sedative did Jackson request?,0,0
1233,13532f045a97e894b1f31e22283ae5ebd8874873,What is one traditional English food that is mentioned?,0,0
1234,70f210b63211c32ab22354506b7bd9b80ee194af,Who helped bring them together?,5066,5102
1235,c05461b6e33c9ef5954e1c705bbfbd693add5bf1,What does Mackey's father say about it?,-1,42
1236,aa264c85a3e94a898babba503f31d66e0324e583,What city has its own annual show?,99,109
1237,c7e8e2cb16ff4318e80292a8722fd29cb2dda72f,What should you do to prepare for the terrain?,-1,39
1238,270e801fab3dd83a3515b94101868c9e7368d52c,What was held in Davos?,240,265
1239,631549843c3b522433c75baa2a66283dd4f9e96c,Who did Usain Bolt defeat?,9,67
1240,1e77fdec714320afa8c93e42a144f9058b58c82b,When was the Rwandan genocide?,1087,1105
1241,9292fe37c75335945e3f305d8c32363dc358cae0,What are the big issues?,-1,74
1242,6250f7330606f08745bc167be861032b3ac96d5e,Who are most customers?,-1,70
1243,33dd97439a3b1ede5bc4f24aaf71a411e9ae76c9,What type of spring breaks are becoming more popular among college students?,5613,5634
1244,b26c5beef9f76c667d98b1e6bda355476c4b21b7,What is knife crime in Britain considered to be?,1511,1525
1245,afa3f4a04ce8b4dd9e8add73fbf31990cc7c0c48,Where is the location for the upcoming third fight against Maynard?,-1,12
1246,96be25964b14ae7835501728bda2c9ebc9bab650,what was the information on the client list about,2812,2890
1247,43b28078de06e85520a8d14fac5d1e2c743c0d59,What is Myrtle Beach known for?,0,0
1248,cf4bd1781530fca8d14d726f47c45ad2d64c2d92,What kinds of fuels did Caribbean Petroleum Corp hold?,-1,42
1249,e908f2e14af7af5340c83726f333bacfd4838aba,whats Sunday's Indian Grand Prix is the first to be held in the country?,419,440
1250,c15ae49bdc5ad6be13eea7e2f56999e93e8ac4e6,How much is the admission per person?,-1,13
1251,e4794151cef68cf90472edc9229711e7572cfa11,What do many people not realise?,-1,23
1252,bf78014519d01ed9b18525cadb983003696cb8c7,Where was the Cannabis hidden?,-1,23
1253,59c95f120045a816807d683638044c10dc27312e,Who says The era of U.S.-funded major infrastructure projects is over,-1,16
1254,c80b05628c1f3745f29cf0d843eba53206a05e16,Where is Wozniak being held?,2267,2282
1255,80e18188c11c2f86e79288288bd3f06d782087cb,What is moderate?,1963,1976
1256,f91da14d526fad3b92ccec811bc0fac5dd276de6,When does the program air?,2065,2093
1257,97bba7ae03ea7a50f726f8bbf7ea8f83f10d8f19,What will the HTC phone run?,370,408
1258,a45986d5153d43ab6ae26fcc813e50b103f28058,What is the best way to help the children?,6393,6426
1259,03df907c0712a0cfadcea8ad1aa2dba383f02118,What color are the Ice plagues?,4095,4105
1260,407c5f6621bd0285f922a09b36914aaff0f999ca,Where is Juan Del Potro from?,2183,2195
1261,b67ca0a754c3db77736a6c3cd2b202c69206e5ad,Does she face 1 to 15 years in prison?,-1,101
1262,de8dfbbd45ce9a04b89da657e46f0a7c3a9562f5,Who was stuck in a cave?,-1,83
1263,ad1bddd093be4af0de0f0d1c7ba720e32b849342,What has been contaminated with melamine?,2837,2864
1264,0885bb76fe1788c6a63753b4ae4068bdb4e1d3ad,What has been reported in the capital of Yemen?,5180,5203
1265,202f5f922e3aa82ea2016735be1d97cb3f3a09a4,What did the volcano specialist say?,2122,2221
1266,59a27bab8fc2f3bdf7591d75cec08da04fc3e9cd,who has anecdotal evidence of the trafficking of Haitian children?,-1,80
1267,d53cc805221115ab83e196f5b463f6586ea2cefe,What should you do while on the way to the emergency room?,5575,5592
1268,51d4c63b315b80cf1601ca6c50be4eb14e3ff0f6,Who was a specific African American who visited the White House?,2079,2093
1269,14de1aa4d1e15692cc0cde3a6f6938f4f9ff9063,What does proposed budget include?,-1,22
1270,0033829349643e2964a8c3ce5fd997116ce43f7c,Who won the election>,2133,2226
1271,b399d17b960ec4ced75cece6a2456178546b888e,What did groups present?,-1,48
1272,4c0d40b45f4a0408afb4e9eb91ee14de76bdb03d,Who did Krishna mentor?,41,52
1273,b787c7608d67c47eb13719e5db5dedc0d34e0f96,Who is on the list?,0,0
1274,33c470605ba720ce63585146f040f2e5a13c9e41,When did the band first split?,2446,2452
1275,6e913b4178ee9d468eb290f27f3f7f242b94fdb9,What can cow manure be converted into to save money?,-1,13
1276,caea24a7ebc9488a23d9f8caf1fa9111bb500583,Who was the key architect of war in Vietnam under two presidents?,198,214
1277,65bf64fa27c924fea32979b277939f4d96938981,who are the interviwees,-1,49
1278,8bce25de63c69c221f65be151fc55197c6265f77,What happened in Haiti?,3834,3851
1279,4be9a7e5e9115eb681541c4a8d247ac84f0eb774,In what way was Bush firm?,663,679
1280,d7c2868e29194aec2a3bdeb63a07006e6428be7f,Who worked to stop spread of nuclear materials?,6445,6466
1281,15ebb456370cf1d00d64a1f76c32c01abdd2634a,Clinton said she was looking forward to going back to senate after what?,-1,10
1282,c09342103be91dd0c3d05296b5895e8e30bed088,What kind of tradition does Bush continue?,3404,3424
1283,d3a394fb1ecefe3ae360d9097aaf50406a805086,What is a political hot topic in Britain?,2047,2059
1284,27b7fea292e26937322b8218db4e91f3ec020f46,what are the specifics,610,648
1285,fadf1177939130b85670f8e671ad0cafce875331,Who shot the 8 year-old?,3394,3405
1286,ed249c28b02870d9b9e485bc39b7a706a35ea067,What inspired her to become politically involved?,4705,4733
1287,73e8f767c9cf0bb247c0bf0f7e5ec09145d38eba,Who says he is in charge of interim government?,5860,5889
1288,113bc1c570498f5723bf595f8980c30e95711c47,What part of the Interstate is closed?,3559,3623
1289,c8d985687532f2b544e03f79580d961758876af3,How many scientific projects did the IPY feature?,437,452
1290,2565d0225760a2198a3b674966852d809afcf181,What date did plane go down?,2309,2317
1291,407f1d56cdeccb0e313c15ddaac53b186acdbf0c,Who is the mayor of New York?,2408,2426
1292,772858186d456cbd32232325ba43db6ad669870c,How long has Robert Wiles been missing for?,22,33
1293,dbe0fe9c7d659029685178dcc6ef3fc19496026d,The dead man was identified by whom?,232,250
1294,5a1adaec3de9b78183afb4299154f864840f7abe,What is the reasoning for Smith's contract not being renewed?,-1,173
1295,5ea804ffbebb9af8251e19a8e7f37d1e23c4b3a0,What did Max Stern have to do in 1937?,-1,31
1296,907dd253fe48e03b01e6ebf3b289dea6575f5684,What year did Congo have its independence?,330,336
1297,8ed845bf322fff2e2f7057587fa1941b8cf2668a,What Mitchell says about discussion?,0,0
1298,71573a2a60b277392330c1741fa97d982693646c,in what way will this help destroy jobs?,0,0
1299,80121af2f70d19a4e92a740b82c07522ffb5d8ba,What is the name of the actor being interviewed?,0,0
1300,9bb863e0e73bb232f877f15fddd385e90faae80f,What did the college student do?,-1,69
1301,ae07838a5f4600c7a494f8a38bf8f878932d7a65,Since when have Tamil rebels fought for an independent homeland?,-1,7
1302,8751cc23dbc3b38983555371ee2823ff373b0106,What has obama declared?,6556,6587
1303,a1cc0fcc25d83ff8f91c8105379c0c5daf905884,What were the prison sentences ranging from for the five charity leaders?,-1,25
1304,fcb321716a52aff97f685f07c8bec144bbe70115,What can SolarDrive use to power golf carts?,-1,11
1305,e3393a38890b1e1b280d8d4b4359b572fe8fd8fe,Who is  Ahmadinejad?,1315,1328
1306,03664a1da7caaa9f20ee272bc1fde618c7b4d2c5,How many people were involved in the rape?,630,633
1307,3e8dc14222cdd7d178cb0fa481b08a679cbb061f,What is the name of Kennedy's uncle?,805,822
1308,ecfa69229d7a51540ef2292c41df25de67bec958,When did the submarine reach the North Pole?,-1,129
1309,4d5867a665c151f8679a4d7ec0917a20b97dd9e2,What is the biggest challenge Mexico faces with the US?,7263,7296
1310,b78703d7dad4a5c980808601a316dcbeb0b50a75,what is kenya vulnerable to?,649,678
1311,7e34b0fa7bebc8f9943a1d052b1357d8488cc328,"According to the shelter director, what could have prevented the tragedy?",6623,6653
1312,d0592f7af19092ee907743cb89b6e72376e15415,Where is he from?,93,102
1313,c249dd1f242b1d7005cb80b05e614adc2dead9d2,what hotel has reopend,1724,1748
1314,fa57035aa7136d41c529272a71eda316f4acc41d,What state is involved?,539,550
1315,092ba6b6f529f751f3068281fa4e3693da8554c2,What type of drugs do they sell?,0,0
1316,4fac412b1478d55af0633d9fa3981e9ec31d4776,where is a curfew established?,598,612
1317,8d6ab5fb34ae7d65b3f6d44ce890d161f3fa4980,What has to be controlled?,-1,72
1318,aecf429fffc229c986755ced9da6933abc2a7e4a,How much money did Guido Alejandro Antonini Wilson try to enter Argentina with ?,-1,10
1319,574bbfabba3dfb5f40447b4c32a1a61a957e6e6f,Who was the Scottish manager?,9,23
1320,ae41c9d1859553f4dca019dfe977860bc7975b5c,who chronicles the top 25 moments of Alex Ferguson's career,888,910
1321,60b472913d3fc7baa13e33fb10d378f90285e753,What is the name of the rap group?,763,770
1322,a0c2d26c2ebecd53dcecc9ea04ae8c5aabd24e22,Who did Bush say we need?,-1,100
1323,42ead885ee853f9cca061bc68d9d398f46e06b06,"How many years ago did ""Forgotton Australian"" end?",906,909
1324,6dfd27a15c730f9618a6789105316cc4e1f3b6da,What was created for the policy coordinator?,-1,45
1325,79b3d0cc4fbd3df309682e329a46e7f2f34f6c5a,Where was the body discovered,339,375
1326,c99af32972dd38be8f1d1b3ea878a5ca2e07dce1,How many were arrested in death of James Kitterman?,23,28
1327,93f75790ce9404121c0bd5652e8f9d6ae36dd098,When was Vampire Weekend's first CD?,0,0
1328,ca892f1ea773a51a406dc3bdc37e3f8f0777aab9,who was used for intelligence,5446,5476
1329,1933230701eb024b59b947a34739e22da5f000a4,what is the secrecy for?,2128,2162
1330,c529d8c275ba55e667caeca62c677a3fd62a5a46,What did the talk host call the home secretary?,5055,5064
1331,396b48cb24586132464497afc49eec10c027c807,Has the chapter been suspended?,0,0
1332,dee6b2403a29389307f11fef1f00f349b05abc89,The Vatican denied allegations about who?,818,836
1333,5e9770d78fe1fcfadd1c827190a3f5a1935d7fcb,What was the groom supposed to give the girl's father?,-1,38
1334,02b49af7785ec70782772c0d921e5ab286772f69,Who was amnesty given to?,87,103
1335,475474d0a820cf70476fee82cfb5d0866746ef76,What actions did she take to lose the weight?,0,0
1336,92d4f58c11c930173076f8d8d592f9032b86076f,Who is the goalie of the Washington Capitals?,7439,7453
1337,a09c02b53eb1d24f43d3edf20cee2d1e43b43bd7,When was Dallas christened as America's team?,3967,3982
1338,cdcf73e3e1938abfc83766af496a57aedfda6840,"What day did collision of helicopter, plane over Hudson River occur ?",88,99
1339,9f8f32a274fad2536f697c772700959b7299479a,How much of these Iphone 4s will be made?,888,921
1340,7965dc499b294395ee357f23456e5d1f41bf37a1,Who is Watson inspired by?,4211,4228
1341,4dcdc51af9f62b4e802df9587831fdea3eddbb8f,Who has the TED Prize gone to?,-1,290
1342,9cf71838d120008adb2f1a7fe4653b7c62daea87,who is emma coleman jordan?,25,79
1343,3108d2129afa50c07606af8ed6bd8758ddb2caa5,"The U.K. territory is how far west of Port-au-Prince, Haiti?",157,163
1344,f94ee3f6bab2c7daf163a0230a01b1a4ab8666de,Development of what is being promoted?,-1,13
1345,7b2f710dc116c2a5375ba4da9757a77ca4837ab4,What did military rockets hit?,3705,3725
1346,a0bd3047a6de80e3924843f1961ce28347c6a548,what number of countries were involved?,598,602
1347,ea05dfab8ef7ff691bd615fe062cc312e57a61aa,What is down by 23% in nine months?,0,0
1348,58b2d467b435fbe4fa393e85ed1a3c568f4e9726,Who started St. Bernard project with her?,4065,4087
1349,689d8715885b9ea664b5619d12dd70114357c6ac,Are the detainees being violated?,0,0
1350,5b1e32e61e189d65689ef3690fd2ea62d1b54c09,Where is the APEC summit?,0,10
1351,2db6cd1d2bdb46ac821d2a1776852696697a7735,What is the opposition trying to do to PM Stephen Harper's govt?,3647,3658
1352,27af664a38a64b6588b320b8e93c3d6a033f013d,What seed did Maria Sharapova elevate too?,2363,2373
1353,22fcc679bafcf54a01a486e5a3f3da1439941740,From where can you solicit price quotes?,-1,31
1354,bd92eab23374d95ac4430e2e1a8bf7561c662309,When did the first Frankie's restaurant open?,2836,2846
1355,6624129842379f16526c46f4091fb3b13de4a8f5,What age was the young girl?,84,99
1356,bd96674919760ec2239ae4e4a7b42179228e97bd,What airline is providing refunds to passengers?,-1,26
1357,c518d078e84f5f33712a92586847fe7bced9fb94,What comparisons with Obama does he see?,-1,29
1358,507ec65de329a80480ef11e51bc8e6c1c677d3fd,What did Deamonte Driver die from?,-1,34
1359,025a6bb299c1c6e1c8632e2b601e5a937ed2cba2,Where are they considering moving the trial to,3289,3309
1360,9238c291add090c5905d802620af838e8dbf925a,Who at CNN was quoted?,734,749
1361,b51a3bc810b7d018371183f5cc770d202b7f9006,What did Stewart attack?,1922,1936
1362,e41b5047fa94c1e03fe7fdb2d6daa8b3a2244e64,What official is suspicious of rigged elections?,3669,3719
1363,2839ae9e495c49f6d28dce2755b9d37185ab9834,Who is believed to have died,5429,5444
1364,822adbee10be18ad24d319bb6980478c5c0bfeea,What does the public support?,-1,41
1365,c42008c06a765f699f9b91c91f1bf9eb03c6cf17,Deficiencies in folic acid have been linked to what type of birth defects?,1467,1487
1366,3a8a6d9b9cfa2e53e3916d723488226d7dc8b28c,which items are popular,2001,2055
1367,ddf3f8346614833577c7b3a44d2dd801bdb059a3,What is the world ranking of Dinara Safina ?,-1,255
1368,b6fb38d763b86fb8d77a475196a86b7ad0599036,"whats The Web-based e-mail service, once a dominant player, is losing steam?",3568,3616
1369,e0824b2eb44fd2562070010422784505ac587e0a,what caused johns suspension,2794,2904
1370,63a0e153c51edddfa4b397c424fcd60030998270,What sights make the list?,5670,5719
1371,e740dbf17adcaeaaa527221bcc65399a6223fd2e,Where can you try a custom cocktail,-1,131
1372,995415bb4adc6c52d0a03186fb905afa0950bb40,What was he researching?,-1,55
1373,23436c55f0bf93cd126f8f89e402237cf9886eaf,Who has warned the mission could fail?,1546,1570
1374,d0326b0a49f7426f7c092e7b72dcc701152964c7,What do Democratic leaders say?,6378,6427
1375,e1cbcef1d77c75e0e59d3f99549884b54cd8fe74,what is the rating of sixth album?,591,603
1376,5d3c9fe731b05815e5de264f64481f1a361cfcc6,Who was assaulted?,2466,2473
1377,2fad68f5a44219d96743ed604e233d07edb2460e,Is it Rafael Nadal fit for U.S. Open?,-1,31
1378,f28a416b4ed8abe799066852a4940048f7ee4acc,Who is the director?,-1,232
1379,ebc4c8962079c28f1e94c3d80019a0ad324c14e9,How many felony counts does Stiles face?,387,390
1380,c6d026c691a82cca419fffea424a1fee3e1534d1,What does Dr. Carlos del Rio say is crucial to the battle against swine flu?,6271,6299
1381,22684f9429de788c4437ffcecc110c4e43138016,What was lodged in the father's car stereo?,1867,1879
1382,7dd1f3d98e36c21777e6cfe41225b342cbc23882,What did the IAAF asked for from the teenager?,308,320
1383,2163a460e59eb5412c3c363c25a6cee35fb7d989,Whose speech did West interrupt?,3740,3755
1384,f1f9bd337023fe92c24d9fcf196da6e858e317c9,what does the analyst say?,-1,70
1385,accdd1b26221c1f366448c116ecacec51dcc2634,Who attacked the outskirts of Khartoum?,0,0
1386,e4794151cef68cf90472edc9229711e7572cfa11,where do i find happiness,0,0
1387,2128047c67affd6ff93c977014ffa6d1137b1f6d,whose regime does Ayman al-Zawahiri  say he isn't defending,3126,3143
1388,a0af279182f3fadc18776e180d3d5c0c20fabeca,what was approved for use,-1,69
1389,e65e78c0dd41d561f428bc6d11d3a9b67ab7d5bc,What evidence was found that links to a suspect?,802,814
1390,88af3bfffe95e19647266865c5a101c4bb4a1f4f,What number died?,99,109
1391,e4596fdb07aa17fb8c69cba8260a3e6a69d9e2e0,Visit offers perspective of Pakistani life rarely seen where?,-1,85
1392,c6070fa393cc75cdb6de525e881a5bc729a68338,What could kill millions?,4289,4308
1393,6e3657fabf186e1c31969e851e8934d41ae336fa,What is the length of his contract with Bayern?,604,624
1394,60a8c6d0a552f77bf7dbe947b5ebf92475a95b97,What does he say about other faiths?,-1,155
1395,80f85545c9c77106c525a81256e133eeb945500f,where is Maurice Jarre from?,166,179
1396,31e424f7a6fe1f5ec61486eec17a85c78ca2ce8c,What is the biggest date in the calendar?,704,713
1397,cf0e97062d486c2920391efafa263c1d5a0629af,Which presidential candidate led the Revolutionary Guard for 18 years?,9,23
1398,a79d1b44835a933e4f4045fddb481076d021b12f,Who did the police arrest?,855,870
1399,707793905a53ef93837bbd4458cb7c103e7a4a7e,How long is the spring recess?,348,357
1400,470c4f4f7fb94213f1515b71e3ee861bee101c0a,"How much did J.J. Abrams' ""Star Trek"" gross from Friday to Sunday?",129,143
1401,06708d9632bee9cff3536e8a8571621194481ab3,Who says race is not behind health care opposition?,4479,4505
1402,3736cd17971d01c4cbffde1157f895fcbf955fd4,what is the ad about?,100,113
1403,05e8e4ffbf97332dc277d3b097a20203ccdccb25,What plays McCarthy?,3570,3587
1404,4cc0579aa000f668546bc411734b1c4c17eea9cb,What was the school called?,2831,2855
1405,8d417a60238936ce5802e68a8bba2f010615f84b,What is the temperature of the river?,492,506
1406,40287282b4e0969b6b60e1f6fb6ea7783a5285fd,What is said about the House Education and Labor Committee?,-1,53
1407,61738c70f41a9b09792eb83f0050456ec144b1b6,Which sports were unsuccessful?,1652,1674
1408,1c545f72ab4235e1753b639b53b9833358dcb316,What is the name of the subject?,297,319
1409,705c7ba899a33612903f16a0de957585e74157b2,What are police doing?,-1,72
1410,b506e84084b0260a16c997426094fd90c3e943b9,What did President Bush sign order to expand?,78,111
1411,c204e3ada36f49f152db21d99cd667881d951283,what day the boat sank,123,130
1412,553186949677e208c4c234bc1d2ea726154fec46,What was the Lear jet too close to?,3248,3275
1413,71f87a7cbda73f1c0656d811b0026437e4ee4aa0,MME stand for what,0,0
1414,dd9072a39bc7bf907c5729da8356dee5ff947c12,Who did travelers rank as the world's best airports?,2361,2401
1415,a16b42f38170030b1b9b7eda8c316d943c588aac,Whene did the pilot make distress calls?,-1,25
1416,38d4da3d3779fdefa12c34440bab10483c5496bf,how long does it take to force out the president,331,336
1417,f8a3c46bddef937cefd7de94c20da0a443113b8e,When did the study track oxygen levels?,-1,19
1418,e1cbcef1d77c75e0e59d3f99549884b54cd8fe74,What is the album about?,-1,58
1419,953d8fabeb2659170a4ecae03641dc93c6e0ce6f,What is Medina concerned about?,3410,3436
1420,12a7479e8400c475d0ec89927072be1f8a51d2f6,What country beat Brazil in the World Cup?,17,23
1421,31ce56bbc9d1ef7398577b51ee7400fcb6268f08,What number of people are threatened by meningitis?,75,93
1422,420911971a27a10e76c7b6ccaa584f0bb6f1fee0,How many were on the boat?,234,241
1423,84de14121ae353e22d045cb3ec4d3bece7b37bd7,What did the Peanut Corp. of America do recently?,2852,2860
1424,8970283f222e9f27a3f313f796ae791135d68a93,Who  is to be briefed?,1729,1746
1425,8a0d6572d6d1b31400d0004e2ef3fa546be5fbe1,Where is the fresh violence in Afghanistan centred?,-1,47
1426,c00744e6e48927670ab6156066623855cbf438e2,who have a responsibility to heal wounds?,380,397
1427,c57bfef03060a921a3f2f5fa012c265f485b9622,Where were over 100 tanks moving?,-1,35
1428,8b07277cdd376a8dad972b41b70bdeaaad3cd00e,What is  Alexander Hleb's job?,19,30
1429,21f687dce3f645c22d85bc474658bcced6987c38,who is developing the technology,228,244
1430,ba33bfee76655466b0bc6ccf82f5fb955f91e482,What was his reported biggest obstacle?,1876,1895
1431,242a79e95c93576fc1364aa7e034f4399af00feb,There was an incident on a flight where?,-1,44
1432,00579a91246db0df52a7106cc6650c56c9fbc604,whose body was found,1139,1176
1433,c2cdabcaa57d300b616a9fa923e8ef19b4c48fe7,What caused the highway to close?,352,396
1434,f0e26b78ea647d060a4610cfedc78f6979db95c1,Who fails in her bid to win second gold of winter games?,904,909
1435,ac44f1e2f51dd9b2556f0cad22f5eff1a3ce657c,What does he follow up address with?,-1,27
1436,b2e4267d155f374cb936cdb5dfc89468013fe6aa,Who is to be put to death on Wednesday?,5310,5321
1437,22d8690a757fc98076992d0bcfde07b1784d7dce,Where do NATO forces stop an attack?,144,157
1438,4176159e5751d6110183eadb2e564cc50f3d93d5,What did Malcolm Glazer do?,4487,4511
1439,3a9005447b6fb2859cb64e16846f369cd695643e,Where was the win?,-1,83
1440,c1eb3b7440d9a8c6dcaded51e51df7ed065b67ce,what are they struggling with,-1,19
1441,ce2b3c2ff6e2ba93ea4d490c0573e8f03012b957,What doesn't Homeland security confirm?,557,567
1442,3ffb4210cf832dc039ffe7522c47c6eb7a5e5ab5,were the convicts hanged?,2336,2357
1443,02f38b9303d877764469796fb5c9528f3ff23071,What is a quinceanera,0,0
1444,83b9c86e913f7fe7743b1b961f186dd581f15c57,What type of satellite does North Korea say it will launch?,95,110
1445,98a5607b449f5af4eccbcfda4dbe14924f35cb4a,what did he wait for,711,718
1446,70099af084add87b30660f69a9c1e5173579385c,What character plays Kelly Bishop?,5810,5845
1447,f13497a315dfefb89e2abf4ea5e5f8696f2418b3,who is expected to surrender in court?,46,57
1448,31e85dd4fcbb2580f8e223a1cb11e08680317481,"What language cannot be spoken on Turkish TV, in some cases?",0,0
1449,0bcaebda77da034d1778792785a7bbbb006a6780,Who doesn't view July 2011 as a deadline?,7199,7211
1450,380f8451c8ac7922d972856da9523235d12bbe1d,What country is responsible for sending Jews to concentration camps?,23,36
1451,868364e90e6ac733d142e5cb3772875057d20b81,Who is well represented in Mubarak's government?,905,914
1452,d929a1d4a9dc204e88eac83f499f945438dbff9b,Which celebrities are going to attend?,1345,1463
1453,d2c4cac479022977e44dea09217db6946dc3de50,"What time is ""Black Men in the Age of President Obama"" on weekdays on HLN?",-1,12
1454,f2458e7ff1fdf374f1d0db2c1932d4f6be1fb1c8,what sport was played,675,685
1455,83416718bf340e7230eed86fcdca2ad8f21a6372,Who is sponsoring the tour ?,1425,1444
1456,afc58cd4ea1e59a982e4e1089beb95579517b615,What did the diplomat say?,1125,1163
1457,9b0554c16b44d6cf179c261b646da3c8ea702c7b,What was Obama promoting in California?,104,123
1458,0c537e5b1bfd0d684018d3ab9e1eddee30397f65,Where is the Grand Prix?,4651,4666
1459,f632ee10f68aa72a580e0de5eebd65d074d08bd4,What are tires constructed from?,-1,19
1460,9884bbe135018691f4e7b8ec2c21e7c2858749d2,What does Georgia boast?,404,446
1461,64a545455285f19f2babda2abc8aed43b7478164,What did police find in O'Ryan's car?,1697,1755
